coachId,coachName,lineNumber,line
franco,Franco,8,Guarda fuerza para el cierre: empieza cómodo y termina estable.
franco,Franco,9,"Si el día pesa, simple: una cuadra consciente y luego otra."
franco,Franco,10,"Alarga el paso solo si se siente natural, sin forzar rodillas."
franco,Franco,11,Descansa breve y vuelve con calma; continuidad no significa prisa.
franco,Franco,12,Observa tu postura en cada esquina y corrige suavemente.
franco,Franco,13,Mirada suave al frente; el cuerpo sigue mejor a una mente clara.
franco,Franco,14,Tres minutos de paso parejo para enseñarle constancia al cuerpo.
franco,Franco,15,Termina el bloque sin precipitarte; cerrar bien también es progreso.
franco,Franco,16,"Antes de mirar el contador, revisa respiración, hombros y pisada."
franco,Franco,17,Elige una cuadra fácil y complétala con atención tranquila.
franco,Franco,18,"En subida, acorta el paso y conserva energía para el final."
franco,Franco,19,Vuelve al ritmo base después de cada pausa; eso mantiene el hábito.
franco,Franco,20,Una vuelta más solo si todavía puedes sostener buena técnica.
franco,Franco,21,Consejo de Franco: respira profundo durante diez pasos. Eso es inteligencia en movimiento! lo sostenible gana al impulso.
franco,Franco,22,Buen juicio! elige una cuadra y complétala; me gusta ese cuidado. la sabiduría está en continuar.
franco,Franco,23,vuelve al ritmo base después de pausar. Proceso cuidado: el cuerpo agradece la paciencia; vas creando una base sólida.
franco,Franco,24,"Respira primero: aquí no hay que demostrar, hay que sostener. elige una cuadra y complétala; Franco aprueba ese ritmo."
franco,Franco,25,"vuelve al ritmo base después de pausar; qué bien se ve un ritmo maduro. Con calma y criterio, tu cuerpo aprende a confiar."
franco,Franco,26,Base sólida: observa tu postura mientras avanzas. esto es progreso con oficio! tu energía llega más lejos.
franco,Franco,27,Cadencia serena! vuelve al ritmo base después de pausar; vas construyendo algo durable. la meta se acerca con serenidad.
franco,Franco,28,observa tu postura mientras avanzas. La técnica manda: ese paso tiene sabiduría; tu cuerpo aprende a confiar.
franco,Franco,29,Sabiduría práctica: la constancia tranquila gana terreno. termina este bloque sin precipitarte; tu energía llega más lejos.
franco,Franco,30,"observa tu postura mientras avanzas; eso es inteligencia en movimiento. Ritmo paciente, la meta se acerca con serenidad."
franco,Franco,31,Energía medida: termina este bloque sin precipitarte. el cuerpo agradece la paciencia! terminar bien vale más que salir rápido.
franco,Franco,32,"Avance sostenible! baja velocidad si pierdes técnica; aquí no hay que demostrar, hay que sostener. cada paso consciente cuenta."
franco,Franco,33,termina este bloque sin precipitarte. Paso elegante: qué bien se ve un ritmo maduro; este progreso tiene buen juicio.
franco,Franco,34,"Sin prisa, con dirección: la calma también tiene fuerza. baja velocidad si pierdes técnica; lo sostenible gana al impulso."
franco,Franco,35,"cuida la pisada en cada esquina; esto es progreso con oficio. Largo plazo, cada paso consciente cuenta."
franco,Franco,36,Calma de maestro: baja velocidad si pierdes técnica. ese paso tiene sabiduría! este progreso tiene buen juicio.
franco,Franco,37,Mentor en marcha! cuida la pisada en cada esquina; la constancia tranquila gana terreno. lo sostenible gana al impulso.
franco,Franco,38,toma agua antes de exigir más. Franco observa: eso es inteligencia en movimiento; la sabiduría está en continuar.
franco,Franco,39,Cierre sereno: me gusta ese cuidado. cuida la pisada en cada esquina; vas creando una base sólida.
franco,Franco,40,"toma agua antes de exigir más; el cuerpo agradece la paciencia. Vamos con oficio, Franco aprueba ese ritmo."
franco,Franco,41,Buen juicio: camina sin revisar tanto el número. qué bien se ve un ritmo maduro! tu cuerpo aprende a confiar.
franco,Franco,42,Proceso cuidado! toma agua antes de exigir más; la calma también tiene fuerza. vas creando una base sólida.
franco,Franco,43,camina sin revisar tanto el número. Respira primero: esto es progreso con oficio; Franco aprueba ese ritmo.
franco,Franco,44,Consejo de Franco: vas construyendo algo durable. divide la ruta en bloques pequeños; tu cuerpo aprende a confiar.
franco,Franco,45,"camina sin revisar tanto el número; ese paso tiene sabiduría. Base sólida, tu energía llega más lejos."
franco,Franco,46,Cadencia serena: divide la ruta en bloques pequeños. Eso es inteligencia en movimiento! la meta se acerca con serenidad.
franco,Franco,47,La técnica manda! alarga el paso solo si se siente natural; me gusta ese cuidado. terminar bien vale más que salir rápido.
franco,Franco,48,divide la ruta en bloques pequeños. Con calma y criterio: el cuerpo agradece la paciencia; cada paso consciente cuenta.
franco,Franco,49,"Ritmo paciente: aquí no hay que demostrar, hay que sostener. alarga el paso solo si se siente natural; la meta se acerca con serenidad."
franco,Franco,50,"suelta hombros y afloja manos; qué bien se ve un ritmo maduro. Energía medida, terminar bien vale más que salir rápido."
franco,Franco,51,Avance sostenible: alarga el paso solo si se siente natural. esto es progreso con oficio! cada paso consciente cuenta.
franco,Franco,52,Sabiduría práctica! suelta hombros y afloja manos; vas construyendo algo durable. este progreso tiene buen juicio.
franco,Franco,53,"descansa breve y vuelve con calma. Sin prisa, con dirección: ese paso tiene sabiduría; lo sostenible gana al impulso."
franco,Franco,54,Largo plazo: la constancia tranquila gana terreno. suelta hombros y afloja manos; la sabiduría está en continuar.
franco,Franco,55,"descansa breve y vuelve con calma; eso es inteligencia en movimiento. Calma de maestro, vas creando una base sólida."
franco,Franco,56,Paso elegante: mantén una cadencia cómoda. el cuerpo agradece la paciencia! lo sostenible gana al impulso.
franco,Franco,57,"Franco observa! descansa breve y vuelve con calma; aquí no hay que demostrar, hay que sostener. la sabiduría está en continuar."
franco,Franco,58,mantén una cadencia cómoda. Cierre sereno: qué bien se ve un ritmo maduro; vas creando una base sólida.
franco,Franco,59,Vamos con oficio: la calma también tiene fuerza. haz tres minutos de paso parejo; Franco aprueba ese ritmo.
franco,Franco,60,"mantén una cadencia cómoda; esto es progreso con oficio. Mentor en marcha, tu cuerpo aprende a confiar."
franco,Franco,61,Proceso cuidado: haz tres minutos de paso parejo. ese paso tiene sabiduría! tu energía llega más lejos.
franco,Franco,62,Respira primero! respira profundo durante diez pasos; la constancia tranquila gana terreno. la meta se acerca con serenidad.
franco,Franco,63,haz tres minutos de paso parejo. Consejo de Franco: eso es inteligencia en movimiento; tu cuerpo aprende a confiar.
franco,Franco,64,Buen juicio: me gusta ese cuidado. respira profundo durante diez pasos; tu energía llega más lejos.
franco,Franco,65,"elige una cuadra y complétala; el cuerpo agradece la paciencia. Cadencia serena, la meta se acerca con serenidad."
franco,Franco,66,La técnica manda: respira profundo durante diez pasos. qué bien se ve un ritmo maduro! terminar bien vale más que salir rápido.
franco,Franco,67,Con calma y criterio! elige una cuadra y complétala; la calma también tiene fuerza. cada paso consciente cuenta.
franco,Franco,68,vuelve al ritmo base después de pausar. Base sólida: esto es progreso con oficio; este progreso tiene buen juicio.
franco,Franco,69,Energía medida: vas construyendo algo durable. elige una cuadra y complétala; lo sostenible gana al impulso.
franco,Franco,70,"vuelve al ritmo base después de pausar; ese paso tiene sabiduría. Avance sostenible, cada paso consciente cuenta."
franco,Franco,71,Sabiduría práctica: observa tu postura mientras avanzas. Eso es inteligencia en movimiento! este progreso tiene buen juicio.
franco,Franco,72,Ritmo paciente! vuelve al ritmo base después de pausar; me gusta ese cuidado. lo sostenible gana al impulso.
franco,Franco,73,observa tu postura mientras avanzas. Largo plazo: el cuerpo agradece la paciencia; la sabiduría está en continuar.
franco,Franco,74,"Calma de maestro: aquí no hay que demostrar, hay que sostener. termina este bloque sin precipitarte; vas creando una base sólida."
franco,Franco,75,"observa tu postura mientras avanzas; qué bien se ve un ritmo maduro. Paso elegante, Franco aprueba ese ritmo."
franco,Franco,76,"Sin prisa, con dirección: termina este bloque sin precipitarte. esto es progreso con oficio! tu cuerpo aprende a confiar."
franco,Franco,77,Cierre sereno! baja velocidad si pierdes técnica; vas construyendo algo durable. vas creando una base sólida.
franco,Franco,78,termina este bloque sin precipitarte. Vamos con oficio: ese paso tiene sabiduría; Franco aprueba ese ritmo.
franco,Franco,79,Mentor en marcha: la constancia tranquila gana terreno. baja velocidad si pierdes técnica; tu cuerpo aprende a confiar.
franco,Franco,80,"cuida la pisada en cada esquina; eso es inteligencia en movimiento. Franco observa, tu energía llega más lejos."
franco,Franco,81,Respira primero: baja velocidad si pierdes técnica. el cuerpo agradece la paciencia! la meta se acerca con serenidad.
franco,Franco,82,"Consejo de Franco! cuida la pisada en cada esquina; aquí no hay que demostrar, hay que sostener. terminar bien vale más que salir rápido."
franco,Franco,83,toma agua antes de exigir más. Buen juicio: qué bien se ve un ritmo maduro; cada paso consciente cuenta.
franco,Franco,84,Proceso cuidado: la calma también tiene fuerza. cuida la pisada en cada esquina; la meta se acerca con serenidad.
franco,Franco,85,"toma agua antes de exigir más; esto es progreso con oficio. La técnica manda, terminar bien vale más que salir rápido."
franco,Franco,86,Con calma y criterio: camina sin revisar tanto el número. ese paso tiene sabiduría! cada paso consciente cuenta.
franco,Franco,87,Base sólida! toma agua antes de exigir más; la constancia tranquila gana terreno. este progreso tiene buen juicio.
franco,Franco,88,camina sin revisar tanto el número. Cadencia serena: eso es inteligencia en movimiento; lo sostenible gana al impulso.
franco,Franco,89,Avance sostenible: me gusta ese cuidado. divide la ruta en bloques pequeños; la sabiduría está en continuar.
franco,Franco,90,"camina sin revisar tanto el número; el cuerpo agradece la paciencia. Sabiduría práctica, vas creando una base sólida."
franco,Franco,91,Ritmo paciente: divide la ruta en bloques pequeños. qué bien se ve un ritmo maduro! lo sostenible gana al impulso.
franco,Franco,92,Energía medida! alarga el paso solo si se siente natural; la calma también tiene fuerza. la sabiduría está en continuar.
franco,Franco,93,divide la ruta en bloques pequeños. Calma de maestro: esto es progreso con oficio; vas creando una base sólida.
franco,Franco,94,Paso elegante: vas construyendo algo durable. alarga el paso solo si se siente natural; Franco aprueba ese ritmo.
franco,Franco,95,"suelta hombros y afloja manos; ese paso tiene sabiduría. Sin prisa, con dirección, tu cuerpo aprende a confiar."
franco,Franco,96,Largo plazo: alarga el paso solo si se siente natural. Eso es inteligencia en movimiento! tu energía llega más lejos.
franco,Franco,97,Vamos con oficio! suelta hombros y afloja manos; me gusta ese cuidado. la meta se acerca con serenidad.
franco,Franco,98,descansa breve y vuelve con calma. Mentor en marcha: el cuerpo agradece la paciencia; tu cuerpo aprende a confiar.
franco,Franco,99,"Franco observa: aquí no hay que demostrar, hay que sostener. suelta hombros y afloja manos; tu energía llega más lejos."
franco,Franco,100,"descansa breve y vuelve con calma; qué bien se ve un ritmo maduro. Cierre sereno, la meta se acerca con serenidad."
nata,Nata,1,Respira conmigo: inhala en cuatro pasos y exhala en cuatro.
nata,Nata,2,Suelta los hombros antes de seguir y camina una cuadra sin presión.
nata,Nata,3,Elige una esquina cercana; llega con paso cómodo y respiración tranquila.
nata,Nata,4,Toma agua y vuelve despacio; cuidarte también suma.
nata,Nata,5,"Si el cuerpo pide bajar el ritmo, hazlo sin abandonar la caminata."
nata,Nata,6,"Treinta pasos atentos, sintiendo la pisada sin forzarla."
nata,Nata,7,Guarda el teléfono por un minuto y vuelve a tu cuerpo.
nata,Nata,8,Busca una ruta más silenciosa si puedes; el entorno también ayuda.
nata,Nata,9,"Alarga la espalda, relaja la mandíbula y camina cinco minutos suaves."
nata,Nata,10,Haz una vuelta pequeña pero completa; terminar con calma también cuenta.
nata,Nata,11,Respira hondo al cruzar la próxima calle y reinicia el paso.
nata,Nata,12,Brazos sueltos; que el movimiento no se sienta apretado.
nata,Nata,13,Constancia antes que velocidad; hoy el objetivo es sostener.
nata,Nata,14,"Termina este bloque más ligera, no más presionada."
nata,Nata,15,"Si el día está pesado, empieza por dos minutos amables y reales."
nata,Nata,16,Mira al frente con suavidad y mantén la cara relajada.
nata,Nata,17,Camina por donde haya menos ruido si puedes; el entorno cambia el ritmo.
nata,Nata,18,"Vuelve al paso después de una pausa breve, sin juzgar la pausa."
nata,Nata,19,Haz dos minutos más solo si se siente bien en el cuerpo.
nata,Nata,20,Termina la vuelta con respiración cómoda y hombros livianos.
nata,Nata,21,"Respira, aquí estás: inhala en cuatro pasos y exhala en cuatro. Qué alivio volver despacio! tu cuerpo agradece este cuidado."
nata,Nata,22,Vuelve a tu ritmo! haz treinta pasos atentos; tu cuerpo no necesita presión para avanzar. cada paso baja un poco el ruido.
nata,Nata,23,siente la pisada sin forzarla. Poquito a poquito: esto se siente más liviano; tu energía se ordena al moverte.
nata,Nata,24,Regresa al cuerpo: me gusta cómo te estás cuidando. haz treinta pasos atentos; lo amable también funciona.
nata,Nata,25,"siente la pisada sin forzarla; el ruido baja un poquito. Nata baja el ruido, la meta se acerca sin tensión."
nata,Nata,26,Con calma real: mira al frente con suavidad. ese paso amable también cuenta! terminar en paz también es logro.
nata,Nata,27,Hombros sueltos! siente la pisada sin forzarla; hoy estás haciendo espacio para ti. vas volviendo a ti paso a paso.
nata,Nata,28,mira al frente con suavidad. Pausa amable: la ligereza vuelve paso a paso; la meta se acerca sin tensión.
nata,Nata,29,Suave y constante: qué bonito sostener sin apretar. deja el teléfono guardado por un minuto; terminar en paz también es logro.
nata,Nata,30,"mira al frente con suavidad; qué alivio volver despacio. Espacio para ti, vas volviendo a ti paso a paso."
nata,Nata,31,Hoy con suavidad: deja el teléfono guardado por un minuto. esto se siente más liviano! seguir suave sigue siendo seguir.
nata,Nata,32,Camina ligero! baja el ritmo si el cuerpo lo pide; me gusta cómo te estás cuidando. la constancia tranquila cuenta.
nata,Nata,33,deja el teléfono guardado por un minuto. Sin presión: el ruido baja un poquito; este ritmo también construye salud.
nata,Nata,34,Movimiento liviano: hay calma en seguir así. baja el ritmo si el cuerpo lo pide; tu cuerpo agradece este cuidado.
nata,Nata,35,"haz una vuelta pequeña pero completa; ese paso amable también cuenta. Ritmo cómodo, la constancia tranquila cuenta."
nata,Nata,36,Sostén sin apretar: baja el ritmo si el cuerpo lo pide. la ligereza vuelve paso a paso! este ritmo también construye salud.
nata,Nata,37,Paso amable! haz una vuelta pequeña pero completa; qué bonito sostener sin apretar. tu cuerpo agradece este cuidado.
nata,Nata,38,toma agua y vuelve despacio. Cuidado tranquilo: qué alivio volver despacio; cada paso baja un poco el ruido.
nata,Nata,39,No hay pelea aquí: tu cuerpo no necesita presión para avanzar. haz una vuelta pequeña pero completa; tu energía se ordena al moverte.
nata,Nata,40,"toma agua y vuelve despacio; esto se siente más liviano. Nata te acompaña, lo amable también funciona."
nata,Nata,41,Vuelve a tu ritmo: elige constancia antes que velocidad. el ruido baja un poquito! la meta se acerca sin tensión.
nata,Nata,42,Poquito a poquito! toma agua y vuelve despacio; hay calma en seguir así. tu energía se ordena al moverte.
nata,Nata,43,elige constancia antes que velocidad. Regresa al cuerpo: ese paso amable también cuenta; lo amable también funciona.
nata,Nata,44,"Respira, aquí estás: hoy estás haciendo espacio para ti. mantén un paso cómodo durante cinco minutos; la meta se acerca sin tensión."
nata,Nata,45,"elige constancia antes que velocidad; la ligereza vuelve paso a paso. Con calma real, terminar en paz también es logro."
nata,Nata,46,Hombros sueltos: mantén un paso cómodo durante cinco minutos. Qué alivio volver despacio! vas volviendo a ti paso a paso.
nata,Nata,47,Pausa amable! vuelve al paso después de una pausa breve; tu cuerpo no necesita presión para avanzar. seguir suave sigue siendo seguir.
nata,Nata,48,mantén un paso cómodo durante cinco minutos. Nata baja el ruido: esto se siente más liviano; la constancia tranquila cuenta.
nata,Nata,49,Espacio para ti: me gusta cómo te estás cuidando. vuelve al paso después de una pausa breve; vas volviendo a ti paso a paso.
nata,Nata,50,"elige una esquina cercana y camina sin presión; el ruido baja un poquito. Hoy con suavidad, seguir suave sigue siendo seguir."
nata,Nata,51,Camina ligero: vuelve al paso después de una pausa breve. ese paso amable también cuenta! la constancia tranquila cuenta.
nata,Nata,52,Suave y constante! elige una esquina cercana y camina sin presión; hoy estás haciendo espacio para ti. este ritmo también construye salud.
nata,Nata,53,camina por donde haya menos ruido si puedes. Movimiento liviano: la ligereza vuelve paso a paso; tu cuerpo agradece este cuidado.
nata,Nata,54,Ritmo cómodo: qué bonito sostener sin apretar. elige una esquina cercana y camina sin presión; cada paso baja un poco el ruido.
nata,Nata,55,"camina por donde haya menos ruido si puedes; qué alivio volver despacio. Sostén sin apretar, tu energía se ordena al moverte."
nata,Nata,56,Sin presión: suelta los hombros antes de seguir. esto se siente más liviano! tu cuerpo agradece este cuidado.
nata,Nata,57,Cuidado tranquilo! camina por donde haya menos ruido si puedes; me gusta cómo te estás cuidando. cada paso baja un poco el ruido.
nata,Nata,58,suelta los hombros antes de seguir. No hay pelea aquí: el ruido baja un poquito; tu energía se ordena al moverte.
nata,Nata,59,Nata te acompaña: hay calma en seguir así. alarga la espalda y relaja la mandíbula; lo amable también funciona.
nata,Nata,60,"suelta los hombros antes de seguir; ese paso amable también cuenta. Paso amable, la meta se acerca sin tensión."
nata,Nata,61,Poquito a poquito: alarga la espalda y relaja la mandíbula. la ligereza vuelve paso a paso! terminar en paz también es logro.
nata,Nata,62,Regresa al cuerpo! inhala en cuatro pasos y exhala en cuatro; qué bonito sostener sin apretar. vas volviendo a ti paso a paso.
nata,Nata,63,"alarga la espalda y relaja la mandíbula. Respira, aquí estás: qué alivio volver despacio; la meta se acerca sin tensión."
nata,Nata,64,Vuelve a tu ritmo: tu cuerpo no necesita presión para avanzar. inhala en cuatro pasos y exhala en cuatro; terminar en paz también es logro.
nata,Nata,65,"haz treinta pasos atentos; esto se siente más liviano. Hombros sueltos, vas volviendo a ti paso a paso."
nata,Nata,66,Pausa amable: inhala en cuatro pasos y exhala en cuatro. el ruido baja un poquito! seguir suave sigue siendo seguir.
nata,Nata,67,Nata baja el ruido! haz treinta pasos atentos; hay calma en seguir así. la constancia tranquila cuenta.
nata,Nata,68,siente la pisada sin forzarla. Con calma real: ese paso amable también cuenta; este ritmo también construye salud.
nata,Nata,69,Hoy con suavidad: hoy estás haciendo espacio para ti. haz treinta pasos atentos; tu cuerpo agradece este cuidado.
nata,Nata,70,"siente la pisada sin forzarla; la ligereza vuelve paso a paso. Camina ligero, la constancia tranquila cuenta."
nata,Nata,71,Suave y constante: mira al frente con suavidad. Qué alivio volver despacio! este ritmo también construye salud.
nata,Nata,72,Espacio para ti! siente la pisada sin forzarla; tu cuerpo no necesita presión para avanzar. tu cuerpo agradece este cuidado.
nata,Nata,73,mira al frente con suavidad. Ritmo cómodo: esto se siente más liviano; cada paso baja un poco el ruido.
nata,Nata,74,Sostén sin apretar: me gusta cómo te estás cuidando. deja el teléfono guardado por un minuto; tu energía se ordena al moverte.
nata,Nata,75,"mira al frente con suavidad; el ruido baja un poquito. Sin presión, lo amable también funciona."
nata,Nata,76,Movimiento liviano: deja el teléfono guardado por un minuto. ese paso amable también cuenta! la meta se acerca sin tensión.
nata,Nata,77,No hay pelea aquí! baja el ritmo si el cuerpo lo pide; hoy estás haciendo espacio para ti. tu energía se ordena al moverte.
nata,Nata,78,deja el teléfono guardado por un minuto. Nata te acompaña: la ligereza vuelve paso a paso; lo amable también funciona.
nata,Nata,79,Paso amable: qué bonito sostener sin apretar. baja el ritmo si el cuerpo lo pide; la meta se acerca sin tensión.
nata,Nata,80,"haz una vuelta pequeña pero completa; qué alivio volver despacio. Cuidado tranquilo, terminar en paz también es logro."
nata,Nata,81,Regresa al cuerpo: baja el ritmo si el cuerpo lo pide. esto se siente más liviano! vas volviendo a ti paso a paso.
nata,Nata,82,"Respira, aquí estás! haz una vuelta pequeña pero completa; me gusta cómo te estás cuidando. seguir suave sigue siendo seguir."
nata,Nata,83,toma agua y vuelve despacio. Vuelve a tu ritmo: el ruido baja un poquito; la constancia tranquila cuenta.
nata,Nata,84,Poquito a poquito: hay calma en seguir así. haz una vuelta pequeña pero completa; vas volviendo a ti paso a paso.
nata,Nata,85,"toma agua y vuelve despacio; ese paso amable también cuenta. Pausa amable, seguir suave sigue siendo seguir."
nata,Nata,86,Nata baja el ruido: elige constancia antes que velocidad. la ligereza vuelve paso a paso! la constancia tranquila cuenta.
nata,Nata,87,Con calma real! toma agua y vuelve despacio; qué bonito sostener sin apretar. este ritmo también construye salud.
nata,Nata,88,elige constancia antes que velocidad. Hombros sueltos: qué alivio volver despacio; tu cuerpo agradece este cuidado.
nata,Nata,89,Camina ligero: tu cuerpo no necesita presión para avanzar. mantén un paso cómodo durante cinco minutos; cada paso baja un poco el ruido.
nata,Nata,90,"elige constancia antes que velocidad; esto se siente más liviano. Suave y constante, tu energía se ordena al moverte."
nata,Nata,91,Espacio para ti: mantén un paso cómodo durante cinco minutos. el ruido baja un poquito! tu cuerpo agradece este cuidado.
nata,Nata,92,Hoy con suavidad! vuelve al paso después de una pausa breve; hay calma en seguir así. cada paso baja un poco el ruido.
nata,Nata,93,mantén un paso cómodo durante cinco minutos. Sostén sin apretar: ese paso amable también cuenta; tu energía se ordena al moverte.
nata,Nata,94,Sin presión: hoy estás haciendo espacio para ti. vuelve al paso después de una pausa breve; lo amable también funciona.
nata,Nata,95,"elige una esquina cercana y camina sin presión; la ligereza vuelve paso a paso. Movimiento liviano, la meta se acerca sin tensión."
nata,Nata,96,Ritmo cómodo: vuelve al paso después de una pausa breve. Qué alivio volver despacio! terminar en paz también es logro.
nata,Nata,97,Nata te acompaña! elige una esquina cercana y camina sin presión; tu cuerpo no necesita presión para avanzar. vas volviendo a ti paso a paso.
nata,Nata,98,camina por donde haya menos ruido si puedes. Paso amable: esto se siente más liviano; la meta se acerca sin tensión.
nata,Nata,99,Cuidado tranquilo: me gusta cómo te estás cuidando. elige una esquina cercana y camina sin presión; terminar en paz también es logro.
nata,Nata,100,"camina por donde haya menos ruido si puedes; el ruido baja un poquito. No hay pelea aquí, vas volviendo a ti paso a paso."
